event_id,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,r_stance_encoded,b_stance_encoded,winner_encoded,method_encoded,gender_encoded,weight_class_encoded
373,Stevie Ray,Mickael Lebout,Red,Lightweight,0,Men,Decision - Unanimous,3,3.0,300,Leon Roberts,0,48,150,0.32,53,156,0.34,1,1,1.0,0,0,46,23,9,34.0,177.8,70.31,177.8,Southpaw,3.73,2.93,0.44,0.46,0.54,0.55,0.6,0.75,0,27,139,0.19,29,142,0.2,0,3,0.0,0,0,47,16,7,36.0,180.34,70.31,185.42,Orthodox,2.6,2.98,0.34,0.0,0.54,0.6,0.0,0.0,0,21,11,0.13,24,14,0.14,1,-2,1.0,0,0,-1,7,2,-2.0,-2.539999999999992,0.0,-7.619999999999976,1.13,-0.0499999999999998,0.0999999999999999,0.46,0.0,-0.0499999999999999,0.6,0.75,3,1,1,3.0,0,6
373,Aisling Daly,Ericka Almeida,Red,Women's Strawweight,0,Women,Decision - Unanimous,3,3.0,300,Piotr Michalak,0,59,105,0.56,166,216,0.77,2,5,0.4,0,0,668,16,6,36.0,157.48,52.16,162.56,Orthodox,2.92,1.4,0.52,0.41,0.55,0.33,0.9,2.15,0,19,44,0.43,57,91,0.63,1,1,1.0,0,0,180,7,3,35.0,167.64,52.16,182.88,Orthodox,1.07,3.33,0.39,0.33,0.43,0.37,0.0,0.5,0,40,61,0.13,109,125,0.14,1,4,-0.6,0,0,488,9,3,1.0,-10.159999999999997,0.0,0.0,1.85,-1.93,0.13,0.0799999999999999,0.12,-0.0399999999999999,0.9,1.65,1,1,1,3.0,1,108
373,Scott Askham,Krzysztof Jotko,Blue,Middleweight,0,Men,Decision - Split,3,3.0,300,Kevin Sataki,0,22,67,0.32,38,83,0.46,0,1,0.0,1,0,142,14,4,35.0,190.5,83.91,190.5,Southpaw,3.03,3.52,0.46,0.18,0.52,0.65,0.7,0.44,0,38,101,0.37,107,176,0.61,2,3,0.66,0,0,245,24,6,34.0,185.42,83.91,195.58,Southpaw,2.98,2.23,0.42,0.39,0.57,0.82,0.1,1.33,0,-16,-34,-0.0499999999999999,-69,-93,-0.1499999999999999,-2,-2,-0.66,1,0,-103,-10,-2,1.0,5.0800000000000125,0.0,-5.0800000000000125,0.0499999999999998,1.29,0.04,-0.21,-0.0499999999999999,-0.1699999999999999,0.6,-0.8900000000000001,3,3,0,2.0,0,7
373,Cathal Pendred,Tom Breese,Blue,Welterweight,0,Men,KO/TKO,1,3.0,277,Leon Roberts,0,5,24,0.2,8,28,0.29,0,1,0.0,0,0,29,17,4,36.0,185.42,77.11,190.5,Orthodox,2.49,3.01,0.44,0.23,0.55,0.83,0.4,2.46,1,23,35,0.65,24,36,0.67,0,0,0.0,0,0,3,12,3,32.0,190.5,83.91,185.42,Southpaw,3.34,2.81,0.5,0.0,0.6,0.7,1.1,0.0,-1,-18,-11,-0.45,-16,-8,-0.38,0,1,0.0,0,0,26,5,1,4.0,-5.0800000000000125,-6.799999999999997,5.0800000000000125,-0.8499999999999996,0.1999999999999997,-0.06,0.23,-0.0499999999999999,0.13,-0.7000000000000001,2.46,1,3,0,4.0,0,104
373,Darren Elkins,Robert Whiteford,Red,Featherweight,0,Men,Decision - Unanimous,3,3.0,300,Marc Goddard,0,40,130,0.3,112,212,0.53,7,11,0.63,2,0,511,28,11,39.0,177.8,65.77,180.34,Orthodox,3.44,3.27,0.38,0.35,0.52,0.56,1.1,2.85,0,23,63,0.36,41,82,0.5,1,1,1.0,0,0,51,14,4,40.0,175.26,65.77,175.26,Southpaw,2.33,1.99,0.46,0.3,0.62,0.45,0.0,1.9,0,17,67,-0.06,71,130,0.03,6,10,-0.37,2,0,460,14,7,-1.0,2.5400000000000205,0.0,5.0800000000000125,1.11,1.28,-0.08,0.0499999999999999,-0.0999999999999999,0.11,1.1,0.9500000000000002,1,3,1,3.0,0,2
373,Bubba Bush,Garreth McLellan,Blue,Middleweight,0,Men,KO/TKO,3,3.0,298,Piotr Michalak,0,8,14,0.57,31,41,0.76,3,6,0.5,0,0,358,8,3,38.0,182.88,83.91,182.88,Orthodox,0.63,7.01,0.55,0.5,0.25,0.6,0.0,2.82,0,97,133,0.72,163,206,0.79,2,5,0.4,1,0,467,13,6,41.0,185.42,83.91,182.88,Southpaw,3.56,2.94,0.54,0.22,0.45,0.34,0.9,1.15,0,-89,-119,-0.15,-132,-165,-0.03,1,1,0.0999999999999999,-1,0,-109,-5,-3,-3.0,-2.539999999999992,0.0,0.0,-2.93,4.07,0.01,0.28,-0.2,0.2599999999999999,-0.9,1.67,1,3,0,4.0,0,7
374,Daniel Cormier,Alexander Gustafsson,Red,UFC Light Heavyweight Title,1,Men,Decision - Split,5,5.0,300,Herb Dean,0,140,283,0.49,219,364,0.6,1,5,0.2,0,0,210,22,3,45.0,180.34,106.59,182.88,Orthodox,4.25,2.92,0.52,0.44,0.54,0.8,0.4,1.83,1,120,254,0.47,130,264,0.49,1,7,0.14,0,0,58,18,8,37.0,195.58,92.99,200.66,Orthodox,4.03,3.53,0.4,0.39,0.51,0.83,0.4,1.53,-1,20,29,0.02,89,100,0.1099999999999999,0,-2,0.06,0,0,152,4,-5,8.0,-15.240000000000007,13.600000000000009,-17.78,0.2199999999999997,-0.6099999999999999,0.12,0.0499999999999999,0.03,-0.0299999999999999,0.0,0.3,1,1,1,2.0,0,38
374,Ryan Bader,Rashad Evans,Red,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,52,133,0.39,55,136,0.4,1,6,0.16,0,0,64,23,5,40.0,187.96,92.99,187.96,Orthodox,2.82,1.39,0.43,0.44,0.71,0.8,0.4,3.37,0,25,111,0.22,27,113,0.24,0,3,0.0,0,0,56,19,8,44.0,182.88,92.99,190.5,Orthodox,2.14,2.42,0.37,0.44,0.63,0.73,0.0,2.98,0,27,22,0.17,28,23,0.16,1,3,0.16,0,0,8,4,-3,-4.0,5.0800000000000125,0.0,-2.539999999999992,0.6799999999999997,-1.03,0.06,0.0,0.0799999999999999,0.07,0.4,0.3900000000000001,1,1,1,3.0,0,5
374,Shawn Jordan,Ruslan Magomedov,Blue,Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Kerry Hatley,0,20,56,0.35,39,77,0.51,1,9,0.11,0,0,295,19,8,39.0,182.88,117.93,190.5,Southpaw,2.87,3.3,0.5,0.38,0.47,0.76,0.1,1.97,0,71,116,0.61,85,130,0.65,0,0,0.0,0,0,77,14,1,37.0,190.5,109.77,198.12,Orthodox,4.02,1.47,0.47,1.0,0.66,0.88,0.0,0.33,0,-51,-60,-0.26,-46,-53,-0.14,1,9,0.11,0,0,218,5,7,2.0,-7.620000000000003,8.16000000000001,-7.620000000000003,-1.1499999999999997,1.83,0.03,-0.62,-0.19,-0.12,0.1,1.64,3,1,0,3.0,0,4
374,Joseph Benavidez,Ali Bagautinov,Red,Flyweight,0,Men,Decision - Unanimous,3,3.0,300,Kerry Hatley,0,48,146,0.32,48,146,0.33,0,1,0.0,0,0,0,28,8,39.0,162.56,56.7,165.1,Southpaw,3.52,2.67,0.34,0.3,0.61,0.62,0.6,1.41,0,31,121,0.25,31,121,0.26,0,5,0.0,0,0,19,15,6,38.0,162.56,56.7,165.1,Orthodox,2.85,3.09,0.42,0.36,0.52,0.65,0.3,2.51,0,17,25,0.07,17,25,0.07,0,-4,0.0,0,0,-19,13,2,1.0,0.0,0.0,0.0,0.6699999999999999,-0.4199999999999999,-0.0799999999999999,-0.06,0.0899999999999999,-0.03,0.3,-1.1,3,1,1,3.0,0,3
374,Jessica Eye,Julianna Pena,Blue,Women's Bantamweight,0,Women,Decision - Unanimous,3,3.0,300,Frank Collazo,0,30,54,0.55,77,104,0.74,1,1,1.0,1,0,344,15,11,37.0,167.64,56.7,167.64,Orthodox,3.86,4.19,0.37,0.4,0.55,0.57,0.5,0.58,0,34,68,0.5,100,139,0.72,3,6,0.5,3,0,438,12,5,34.0,167.64,61.23,175.26,Orthodox,3.16,2.3,0.47,0.55,0.5,0.23,0.8,1.94,0,-4,-14,0.05,-23,-35,0.02,-2,-5,0.5,-2,0,-94,3,6,3.0,0.0,-4.529999999999994,-7.620000000000003,0.6999999999999997,1.8900000000000008,-0.0999999999999999,-0.15,0.05,0.3399999999999999,-0.3,-1.36,1,1,0,3.0,1,105
374,Yair Rodriguez,Dan Hooker,Red,Featherweight,0,Men,Decision - Unanimous,3,3.0,300,Kerry Hatley,0,52,104,0.5,67,123,0.54,2,9,0.22,0,0,30,16,5,31.0,180.34,65.77,180.34,Orthodox,4.65,3.99,0.46,0.27,0.52,0.58,0.7,0.69,0,19,79,0.24,85,162,0.52,1,3,0.33,0,0,361,23,12,34.0,182.88,70.31,190.5,Switch,5.08,4.76,0.48,0.34,0.51,0.8,0.4,0.79,0,33,25,0.26,-18,-39,0.02,1,6,-0.11,0,0,-331,-7,-7,-3.0,-2.539999999999992,-4.540000000000006,-10.159999999999997,-0.4299999999999997,-0.7699999999999996,-0.0199999999999999,-0.07,0.01,-0.22,0.2999999999999999,-0.1,1,4,1,3.0,0,2
374,Alan Jouban,Albert Tumenov,Blue,Welterweight,0,Men,KO/TKO,1,3.0,175,Frank Collazo,0,17,34,0.5,17,34,0.5,0,0,0.0,0,0,0,17,7,42.0,182.88,77.11,185.42,Southpaw,5.67,3.77,0.5,0.44,0.6,0.58,0.3,0.51,1,19,41,0.46,19,41,0.46,0,1,0.0,0,0,2,18,4,32.0,180.34,77.11,185.42,Orthodox,3.76,3.34,0.42,0.2,0.58,0.75,0.0,0.2,-1,-2,-7,0.0399999999999999,-2,-7,0.0399999999999999,0,-1,0.0,0,0,-2,-1,3,10.0,2.539999999999992,0.0,0.0,1.91,0.4300000000000001,0.08,0.24,0.02,-0.17,0.3,0.31,3,1,0,4.0,0,104
374,Adriano Martins,Islam Makhachev,Red,Lightweight,0,Men,KO/TKO,1,3.0,106,Frank Collazo,1,3,7,0.42,3,7,0.43,0,0,0.0,0,0,0,28,9,41.0,177.8,70.31,182.88,Southpaw,1.8,2.14,0.38,0.8,0.65,0.81,0.4,0.83,0,4,15,0.26,4,15,0.27,0,0,0.0,0,0,2,25,1,32.0,177.8,70.31,177.8,Southpaw,2.46,1.27,0.6,0.6,0.61,0.9,1.0,3.17,1,-1,-8,0.1599999999999999,-1,-8,0.1599999999999999,0,0,0.0,0,0,-2,3,8,9.0,0.0,0.0,5.079999999999984,-0.6599999999999999,0.8700000000000001,-0.2199999999999999,0.2,0.04,-0.0899999999999999,-0.6,-2.34,3,3,1,4.0,0,6
374,Rose Namajunas,Angela Hill,Red,Women's Strawweight,0,Women,Submission,1,3.0,167,Joe Solis,0,13,33,0.39,14,36,0.39,1,1,1.0,1,0,71,13,6,31.0,165.1,56.7,165.1,Orthodox,3.69,3.51,0.41,0.47,0.63,0.59,0.5,1.38,0,12,22,0.54,16,26,0.62,0,0,0.0,0,0,11,16,13,39.0,160.02,52.16,162.56,Orthodox,5.44,4.94,0.5,0.34,0.61,0.75,0.1,0.73,0,1,11,-0.15,-2,10,-0.2299999999999999,1,1,1.0,1,0,60,-3,-7,-8.0,5.079999999999984,4.540000000000006,2.539999999999992,-1.7500000000000004,-1.4300000000000006,-0.09,0.1299999999999999,0.02,-0.16,0.4,0.6499999999999999,1,1,1,5.0,1,108
374,Francisco Trevino,Sage Northcutt,Blue,Lightweight,0,Men,KO/TKO,1,3.0,57,Herb Dean,0,1,3,0.33,1,3,0.33,0,0,0.0,0,0,9,13,3,42.0,175.26,70.31,177.8,Orthodox,2.65,2.42,0.42,0.22,0.64,0.41,0.0,0.97,0,21,31,0.67,21,31,0.68,1,1,1.0,0,0,0,11,2,28.0,182.88,77.11,180.34,Orthodox,3.58,1.96,0.52,0.34,0.58,0.41,0.6,1.81,0,-20,-28,-0.34,-20,-28,-0.35,-1,-1,-1.0,0,0,9,2,1,14.0,-7.620000000000003,-6.799999999999997,-2.539999999999992,-0.9300000000000002,0.4599999999999999,-0.1,-0.12,0.06,0.0,-0.6,-0.8400000000000001,1,1,0,4.0,0,6
374,Chris Cariaso,Sergio Pettis,Blue,Flyweight,0,Men,Decision - Unanimous,3,3.0,300,Joe Solis,0,37,79,0.46,54,104,0.52,0,1,0.0,1,1,250,17,8,42.0,160.02,56.7,162.56,Southpaw,3.35,2.23,0.43,0.39,0.61,0.57,0.8,1.11,1,37,122,0.3,80,169,0.47,3,4,0.75,0,0,352,18,5,30.0,167.64,56.7,175.26,Orthodox,3.88,2.91,0.37,0.4,0.65,0.67,0.4,0.85,-1,0,-43,0.16,-26,-65,0.05,-3,-3,-0.75,1,1,-102,-1,3,12.0,-7.619999999999976,0.0,-12.699999999999989,-0.5299999999999998,-0.6800000000000002,0.06,-0.01,-0.04,-0.1,0.4,0.2600000000000001,3,1,0,3.0,0,3
374,Derrick Lewis,Viktor Pesta,Red,Heavyweight,0,Men,KO/TKO,3,3.0,75,Kerry Hatley,0,41,63,0.65,51,74,0.69,0,3,0.0,0,0,89,27,12,39.0,190.5,117.93,200.66,Orthodox,2.43,2.48,0.5,0.26,0.4,0.53,0.0,0.53,0,8,13,0.61,47,61,0.77,5,13,0.38,0,0,429,10,4,33.0,190.5,108.86,195.58,Orthodox,1.58,2.54,0.36,0.28,0.56,1.0,0.0,3.29,0,33,50,0.04,4,13,-0.08,-5,-10,-0.38,0,0,-340,17,8,6.0,0.0,9.070000000000007,5.079999999999984,0.8500000000000001,-0.06,0.14,-0.02,-0.16,-0.47,0.0,-2.76,1,1,1,4.0,0,4
375,Josh Barnett,Roy Nelson,Red,Heavyweight,0,Men,Decision - Unanimous,5,5.0,300,Steve Perceval,0,146,205,0.71,215,276,0.78,0,0,0.0,0,0,502,35,8,46.0,190.5,113.4,198.12,Orthodox,3.2,2.11,0.5,0.55,0.57,0.55,1.4,1.26,0,60,114,0.52,92,149,0.62,4,10,0.4,0,0,472,22,14,47.0,182.88,119.29,185.42,Orthodox,2.18,4.79,0.36,0.27,0.46,0.65,0.1,1.14,0,86,91,0.1899999999999999,123,127,0.16,-4,-10,-0.4,0,0,30,13,-6,-1.0,7.620000000000003,-5.890000000000001,12.700000000000015,1.02,-2.68,0.14,0.28,0.1099999999999999,-0.0999999999999999,1.2999999999999998,0.1200000000000001,1,1,1,3.0,0,4
375,Gegard Mousasi,Uriah Hall,Blue,Middleweight,0,Men,KO/TKO,2,3.0,25,Greg Kleynjans,0,17,24,0.7,35,49,0.71,1,1,1.0,1,0,286,42,6,38.0,187.96,83.91,193.04,Orthodox,3.75,1.21,0.5,0.6,0.68,0.59,1.1,1.59,1,18,24,0.75,22,28,0.79,0,0,0.0,1,0,12,18,11,39.0,182.88,83.91,200.66,Orthodox,3.23,3.85,0.48,0.38,0.54,0.64,0.1,0.54,-1,-1,0,-0.05,13,21,-0.08,1,1,1.0,0,0,274,24,-5,-1.0,5.0800000000000125,0.0,-7.620000000000003,0.52,-2.64,0.02,0.2199999999999999,0.14,-0.05,1.0,1.05,1,1,0,4.0,0,7
375,Kyoji Horiguchi,Chico Camus,Red,Flyweight,0,Men,Decision - Unanimous,3,3.0,300,Steve Perceval,0,78,224,0.34,80,226,0.35,0,5,0.0,0,0,20,19,2,33.0,165.1,56.7,167.64,Orthodox,3.6,2.45,0.45,0.44,0.62,0.55,0.0,2.0,0,63,191,0.32,66,196,0.34,0,3,0.0,0,0,24,17,7,39.0,167.64,56.7,167.64,Orthodox,2.58,2.46,0.41,0.4,0.64,0.72,0.4,0.77,0,15,33,0.02,14,30,0.0099999999999999,0,2,0.0,0,0,-4,2,-5,-6.0,-2.539999999999992,0.0,0.0,1.02,-0.0099999999999997,0.04,0.0399999999999999,-0.02,-0.1699999999999999,-0.4,1.23,1,1,1,3.0,0,3
375,Takeya Mizugaki,George Roop,Red,Bantamweight,0,Men,Decision - Unanimous,3,3.0,300,Neil Swailes,0,70,160,0.43,88,180,0.49,0,1,0.0,0,0,180,21,11,40.0,170.18,61.23,175.26,Orthodox,3.37,3.27,0.37,0.57,0.57,0.7,0.1,1.46,0,47,112,0.41,97,165,0.59,0,2,0.0,0,0,352,15,13,42.0,185.42,61.23,182.88,Orthodox,3.43,2.47,0.34,0.57,0.6,0.59,0.1,1.05,0,23,48,0.02,-9,15,-0.0999999999999999,0,-1,0.0,0,0,-172,6,-2,-2.0,-15.23999999999998,0.0,-7.620000000000003,-0.06,0.7999999999999998,0.0299999999999999,0.0,-0.03,0.1099999999999999,0.0,0.4099999999999999,1,1,1,3.0,0,0
375,Katsunori Kikuno,Diego Brandao,Blue,Featherweight,0,Men,KO/TKO,1,3.0,28,Steve Perceval,0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,2,24,8,42.0,172.72,65.77,167.64,Orthodox,2.64,2.47,0.4,0.75,0.61,0.76,0.8,1.88,1,14,17,0.82,14,19,0.74,0,0,0.0,0,0,8,22,11,36.0,170.18,65.77,162.56,Orthodox,2.94,3.38,0.47,0.68,0.62,0.8,0.6,3.21,-1,-13,-16,0.18,-13,-18,0.26,0,0,0.0,0,0,-6,2,-3,6.0,2.539999999999992,0.0,5.079999999999984,-0.2999999999999998,-0.9099999999999996,-0.0699999999999999,0.0699999999999999,-0.01,-0.04,0.2,-1.33,1,1,0,4.0,0,2
375,Keita Nakamura,Li Jingliang,Red,Welterweight,0,Men,Submission,3,3.0,137,Neil Swailes,1,40,87,0.45,85,138,0.62,0,2,0.0,1,0,261,34,10,39.0,180.34,77.11,185.42,Southpaw,2.23,3.2,0.36,0.48,0.58,0.63,0.3,1.65,1,79,142,0.55,88,151,0.58,1,1,1.0,0,0,95,19,8,36.0,182.88,77.11,180.34,Orthodox,4.46,3.84,0.42,0.41,0.57,0.6,0.0,1.25,0,-39,-55,-0.1,-3,-13,0.04,-1,1,-1.0,1,0,166,15,2,3.0,-2.539999999999992,0.0,5.079999999999984,-2.23,-0.6399999999999997,-0.06,0.07,0.01,0.03,0.3,0.3999999999999999,3,1,1,5.0,0,104
375,Nick Hein,Yusuke Kasuya,Red,Lightweight,0,Men,Decision - Unanimous,3,3.0,300,Steve Perceval,0,46,112,0.41,50,116,0.43,0,0,0.0,0,1,2,14,5,39.0,167.64,70.31,167.64,Southpaw,2.65,3.61,0.35,0.33,0.59,0.83,0.0,0.86,0,44,99,0.44,44,99,0.44,1,4,0.25,0,0,3,9,3,34.0,170.18,70.31,182.88,Southpaw,2.17,4.34,0.44,0.33,0.48,0.0,0.0,1.36,0,2,13,-0.03,6,17,-0.01,-1,-4,-0.25,0,1,-1,5,2,5.0,-2.5400000000000205,0.0,0.0,0.48,-0.73,-0.09,0.0,0.1099999999999999,0.83,0.0,-0.5000000000000001,3,3,1,3.0,0,6
375,Naoyuki Kotani,Kajan Johnson,Blue,Lightweight,0,Men,Decision - Unanimous,3,3.0,300,Greg Kleynjans,0,21,55,0.38,61,95,0.64,1,8,0.12,0,0,162,34,14,42.0,172.72,70.31,167.64,Southpaw,1.02,2.89,0.31,0.16,0.5,0.46,0.8,0.83,1,57,104,0.54,59,108,0.55,0,0,0.0,0,0,67,23,13,39.0,180.34,70.31,190.5,Orthodox,2.47,1.59,0.42,0.37,0.64,0.62,0.2,1.54,-1,-36,-49,-0.16,2,-13,0.0899999999999999,1,8,0.12,0,0,95,11,1,3.0,-7.620000000000003,0.0,-22.860000000000014,-1.4500000000000002,1.3,-0.1099999999999999,-0.21,-0.14,-0.1599999999999999,0.6000000000000001,-0.7100000000000001,3,1,0,3.0,0,6
375,Shinsho Anzai,Roger Zapata,Red,Welterweight,0,Men,TKO - Doctor's Stoppage,3,3.0,47,Neil Swailes,0,23,36,0.63,49,68,0.72,2,11,0.18,0,0,415,10,3,38.0,170.18,77.11,177.8,Orthodox,3.23,3.75,0.58,0.16,0.45,0.75,0.0,1.83,0,28,54,0.51,53,82,0.65,0,1,0.0,1,0,24,4,2,37.0,180.34,77.11,182.88,Southpaw,2.6,2.13,0.51,0.0,0.36,0.81,1.4,0.0,0,-5,-18,0.12,-4,-14,0.0699999999999999,2,10,0.18,-1,0,391,6,1,1.0,-10.159999999999997,0.0,0.0,0.6299999999999999,1.62,0.0699999999999999,0.16,0.09,-0.06,-1.4,1.83,1,3,1,6.0,0,104
376,Demetrious Johnson,John Dodson,Red,UFC Flyweight Title,1,Men,Decision - Unanimous,5,5.0,300,Herb Dean,0,88,171,0.51,163,252,0.65,4,13,0.3,0,0,299,27,3,37.0,160.02,56.7,167.64,Orthodox,3.43,1.66,0.54,0.56,0.67,0.65,0.5,3.35,0,58,121,0.47,108,174,0.62,1,3,0.33,0,0,175,22,12,39.0,160.02,61.23,167.64,Orthodox,3.2,3.58,0.4,0.28,0.61,0.82,0.0,0.71,0,30,50,0.04,55,78,0.03,3,10,-0.03,0,0,124,5,-9,-2.0,0.0,-4.529999999999994,0.0,0.2299999999999999,-1.92,0.14,0.28,0.06,-0.1699999999999999,0.5,2.64,1,1,1,3.0,0,28
376,Andrei Arlovski,Frank Mir,Red,Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,John McCarthy,0,39,74,0.52,70,108,0.65,0,0,0.0,0,0,212,34,23,45.0,190.5,108.86,195.58,Orthodox,3.78,3.2,0.45,0.36,0.57,0.76,0.2,0.38,0,24,52,0.46,54,83,0.65,1,5,0.2,0,0,239,18,11,44.0,190.5,119.75,200.66,Southpaw,2.18,3.84,0.47,0.4,0.38,0.54,2.0,2.02,0,15,22,0.06,16,25,0.0,-1,-5,-0.2,0,0,-27,16,12,1.0,0.0,-10.89,-5.079999999999984,1.5999999999999996,-0.6399999999999997,-0.0199999999999999,-0.04,0.1899999999999999,0.2199999999999999,-1.8,-1.64,1,3,1,3.0,0,4
376,Anthony Johnson,Jimi Manuwa,Red,Light Heavyweight,0,Men,KO/TKO,2,3.0,28,Jason Herzog,1,25,42,0.59,37,55,0.67,2,2,1.0,0,0,202,22,6,40.0,187.96,92.99,198.12,Orthodox,3.25,1.83,0.47,0.57,0.6,0.77,0.6,2.43,0,8,20,0.4,8,20,0.4,0,0,0.0,0,0,51,17,6,44.0,185.42,92.99,200.66,Orthodox,3.43,3.97,0.54,0.18,0.49,0.7,0.4,0.53,1,17,22,0.1899999999999999,29,35,0.27,2,2,1.0,0,0,151,5,0,-4.0,2.5400000000000205,0.0,-2.539999999999992,-0.1800000000000001,-2.14,-0.07,0.3899999999999999,0.1099999999999999,0.07,0.1999999999999999,1.9,1,1,1,4.0,0,5
376,Jan Blachowicz,Corey Anderson,Blue,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,20,43,0.46,33,62,0.53,1,1,1.0,1,0,23,29,10,41.0,187.96,92.99,198.12,Orthodox,3.41,2.91,0.5,0.5,0.53,0.68,0.3,1.09,0,84,150,0.56,156,237,0.66,4,4,1.0,0,0,640,14,5,34.0,190.5,92.99,200.66,Orthodox,4.43,2.22,0.46,0.5,0.59,0.83,0.0,4.89,0,-64,-107,-0.1,-123,-175,-0.13,-3,-3,0.0,1,0,-617,15,5,7.0,-2.539999999999992,0.0,-2.539999999999992,-1.0199999999999996,0.69,0.0399999999999999,0.0,-0.0599999999999999,-0.1499999999999999,0.3,-3.8,1,1,0,3.0,0,5
376,Paige VanZant,Alex Chambers,Red,Women's Strawweight,0,Women,Submission,3,3.0,61,John McCarthy,0,73,130,0.56,165,248,0.67,3,7,0.42,1,0,434,8,5,30.0,162.56,52.16,165.1,Orthodox,3.35,2.62,0.52,0.33,0.42,0.34,1.0,1.27,0,30,47,0.63,66,88,0.75,0,4,0.0,1,0,28,5,5,45.0,160.02,52.16,160.02,Southpaw,2.97,5.1,0.54,0.41,0.5,0.53,1.0,2.31,0,43,83,-0.0699999999999999,99,160,-0.0799999999999999,3,3,0.42,0,0,406,3,0,-15.0,2.539999999999992,0.0,5.079999999999984,0.3799999999999999,-2.4799999999999995,-0.02,-0.0799999999999999,-0.08,-0.19,0.0,-1.04,1,3,1,5.0,1,108
376,Ross Pearson,Paul Felder,Red,Lightweight,0,Men,Decision - Split,3,3.0,300,Jason Herzog,0,62,116,0.53,86,140,0.61,1,1,1.0,0,0,183,20,16,39.0,172.72,70.31,175.26,Orthodox,3.68,4.09,0.4,0.35,0.62,0.75,0.0,0.74,0,60,151,0.39,72,163,0.44,0,0,0.0,0,0,117,17,6,39.0,180.34,70.31,177.8,Orthodox,3.7,3.44,0.44,0.28,0.48,0.64,0.2,0.29,0,2,-35,0.14,14,-23,0.1699999999999999,1,1,1.0,0,0,66,3,10,0.0,-7.620000000000003,0.0,-2.5400000000000205,-0.02,0.6499999999999999,-0.0399999999999999,0.0699999999999999,0.14,0.1099999999999999,-0.2,0.45,1,1,1,2.0,0,6
376,Francisco Rivera,John Lineker,Blue,Bantamweight,0,Men,Submission,1,3.0,128,Chris Tognoni,0,16,36,0.44,16,36,0.44,0,1,0.0,0,0,13,11,7,42.0,172.72,61.23,177.8,Orthodox,4.07,3.16,0.41,0.63,0.68,0.68,0.6,1.01,1,28,60,0.46,32,64,0.5,0,0,0.0,1,0,19,31,9,33.0,160.02,61.23,170.18,Orthodox,5.36,4.27,0.4,0.58,0.56,0.67,0.6,0.56,-1,-12,-24,-0.02,-16,-28,-0.06,0,1,0.0,-1,0,-6,-20,-2,9.0,12.699999999999989,0.0,7.620000000000003,-1.29,-1.1099999999999994,0.0099999999999999,0.05,0.12,0.01,0.0,0.4499999999999999,1,1,0,5.0,0,0
376,Jessica Andrade,Raquel Pennington,Blue,Women's Bantamweight,0,Women,Submission,2,3.0,298,Herb Dean,0,41,66,0.62,59,87,0.68,4,5,0.8,1,0,208,25,12,32.0,154.94,52.16,157.48,Orthodox,6.67,5.36,0.5,0.54,0.54,0.72,0.4,2.45,0,41,68,0.6,66,96,0.69,2,2,1.0,1,0,184,16,9,35.0,170.18,61.23,170.18,Orthodox,4.14,3.29,0.52,0.27,0.6,0.63,0.7,0.9,0,0,-2,0.02,-7,-9,-0.0099999999999998,2,3,-0.1999999999999999,0,0,24,9,3,-3.0,-15.240000000000007,-9.07,-12.700000000000015,2.53,2.0700000000000003,-0.02,0.27,-0.0599999999999999,0.0899999999999999,-0.2999999999999999,1.5500000000000005,1,1,0,5.0,1,105
